Block level,Datetime,Operation,Received,From address,Sent,Fee,To address,Explorer link
1548740,2021-07-08 21:23:50,transaction,,,0,"-0,043147",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/op1myGQucy5tCQhKnHx7LeYm5X9NHDMGD2N9EZk9sxtpXhkkYte/10518092
1548744,2021-07-08 21:27:50,transaction,,,-10,"-0,008025",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,https://tzkt.io/oom79SkprdTHsrN3VfKKrMeGshuphNa5U5NHVoYUAQA4Di9echp/10518093
1548744,2021-07-08 21:27:50,transaction,,,,"-0,00025",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/oom79SkprdTHsrN3VfKKrMeGshuphNa5U5NHVoYUAQA4Di9echp/10518093/26
1548746,2021-07-08 21:29:50,transaction,,,0,"-0,01675",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/opE7p8oMEVy6NzDFjgREJtrZKiGQApUwWRcpYTUfGBmzXumhPhN/10518094
1548746,2021-07-08 21:29:50,transaction,,,"-9,970766","-0,0335",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,https://tzkt.io/opE7p8oMEVy6NzDFjgREJtrZKiGQApUwWRcpYTUfGBmzXumhPhN/10518095
1548746,2021-07-08 21:29:50,transaction,,,0,"-0,015203",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/opE7p8oMEVy6NzDFjgREJtrZKiGQApUwWRcpYTUfGBmzXumhPhN/10518096
1548747,2021-07-08 21:30:50,transaction,,,-10,"-0,008132",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ooDc2YUUbLQ2SHfnfTxgJ7RtWwhNXfWsyDcWNpK9fS2xzAPZFsW/10518097
1548749,2021-07-08 21:32:50,transaction,,,0,"-0,002",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/ooMWxjwnhj3RAuALjZi2MrPkZTKroGq5cmqGtsmHfQ9NV2gohWQ/10518098
1548749,2021-07-08 21:32:50,transaction,,,"-9,970217","-0,049257",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ooMWxjwnhj3RAuALjZi2MrPkZTKroGq5cmqGtsmHfQ9NV2gohWQ/10518099
1548767,2021-07-08 21:50:50,transaction,,,-10,"-0,012717",KT1BMEEPX7MWzwwadW3NCSZe9XGmFJ7rs7Dr,https://tzkt.io/oooQmjXYSSn4FrvjyPwizHXUoLpDgEajZyi7Rfn1TD3fw8N5rXm/10518100
1548767,2021-07-08 21:50:50,transaction,,,,"-0,01425",KT1AEfeckNbdEYwaMKkytBwPJPycz7jdSGea,https://tzkt.io/oooQmjXYSSn4FrvjyPwizHXUoLpDgEajZyi7Rfn1TD3fw8N5rXm/10518100/27
1548774,2021-07-08 21:58:30,transaction,,,-10,"-0,031107",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/ooLBTXoTN46MzPwpmDkwpJ5mKo1GiJf9zh5Pq5LtqgBB8KoGp8f/10518101
1548774,2021-07-08 21:58:30,transaction,,,,"-0,0005",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/ooLBTXoTN46MzPwpmDkwpJ5mKo1GiJf9zh5Pq5LtqgBB8KoGp8f/10518101/41
1548776,2021-07-08 22:00:30,transaction,,,0,"-0,051242",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/opP6Rp9WyKpRAkcNfevirNYb5bAUGwnuLVa5NwKEazomi7qbKNH/10518102
1548776,2021-07-08 22:00:30,transaction,,,,"-0,001",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/opP6Rp9WyKpRAkcNfevirNYb5bAUGwnuLVa5NwKEazomi7qbKNH/10518102/71
1548831,2021-07-08 22:56:42,transaction,,,-3,"-0,031108",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/opGKaF7khXxyFZcMwxmhSVLVMmG6LAQchxVp5tq4vj3H6XuV5jq/10518103
1548831,2021-07-08 22:56:42,transaction,,,,"-0,00025",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/opGKaF7khXxyFZcMwxmhSVLVMmG6LAQchxVp5tq4vj3H6XuV5jq/10518103/48
1549060,2021-07-09 02:47:42,transaction,"4,02013",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/ooduAd2EyYhi4QtFSoFHKQcw3V6GnqXDo4vcWjGE2RyNa7Z9512/10518106/4
1549060,2021-07-09 02:47:42,transaction,,,"-4,02013","-0,021981",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooduAd2EyYhi4QtFSoFHKQcw3V6GnqXDo4vcWjGE2RyNa7Z9512/10518107
1549213,2021-07-09 05:21:22,transaction,,,0,"-0,011857",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/oo9bR69TcGoD1HqESm8ok22twVjGXRdujNToNQmiPYhi4CZPRmz/10518109
1550229,2021-07-09 22:24:42,transaction,,,0,"-0,009046",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/ooHjZhAcZVp9DdJc96j7piE36KAjic1Qr1o4CZgLa16KbHfr8YP/10518110
1550242,2021-07-09 22:37:42,transaction,"21,75",tz1iqm6QuErgeyJgGaLE8LMjFHBCeNHdWJB3,,,,https://tzkt.io/opF6HPz6h5No2MdZuh7krymeYmgM4nQ463UnWi6rEHMcdY4kTQB/10858167
1550245,2021-07-09 22:40:42,transaction,100,tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,,,,https://tzkt.io/oocA6SPP4tqTiqKrcW5uXMfxbpZ9c2AH9vMWjJei3zD441MnYfo/3301246
1550264,2021-07-09 22:59:42,transaction,,,-50,"-0,007929",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/op7JjosMMxfewL2iQMugMudfgtH1JjYaDZo8AfBqnM1QBm2GcVv/10518111
1550287,2021-07-09 23:22:42,transaction,,,0,"-0,01",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/opS7uWMBRcTZE1cWXCat2rfe8ppG9RNDWUf4pnTS1vXau4m962y/10518112
1550287,2021-07-09 23:22:42,transaction,,,"-27,143911","-0,04451",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opS7uWMBRcTZE1cWXCat2rfe8ppG9RNDWUf4pnTS1vXau4m962y/10518113
1550296,2021-07-09 23:31:42,transaction,,,,"-0,014774",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/ooxMDu7yfrbvV5joCNsN9oAKnCX7T7dqpWGoZUWghPVL86wiUHu/10518115
1550310,2021-07-09 23:45:42,transaction,,,-20,"-0,008127",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,https://tzkt.io/ooAVSBPieHyr4tuA5kk6gcx4XCMPgwg2Xc17kMEwXxupiPGJdC1/10518116
1550374,2021-07-10 00:49:42,transaction,,,0,"-0,014",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/opVNNnLnjeGcaR9HLMSDXk26AU4UNyS6mWUMij6rYAW8aaDXQHi/10518118
1550374,2021-07-10 00:49:42,transaction,,,0,"-0,014873",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/opVNNnLnjeGcaR9HLMSDXk26AU4UNyS6mWUMij6rYAW8aaDXQHi/10518119
1550375,2021-07-10 00:50:42,transaction,,,0,"-0,009921",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,https://tzkt.io/oo9tohJVp8CeURhQQTwkRAQSpqdizFx6U3D4QR8qH9ECPrjSyae/10518120
1550375,2021-07-10 00:50:42,transaction,"9,963898",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,,,,https://tzkt.io/oo9tohJVp8CeURhQQTwkRAQSpqdizFx6U3D4QR8qH9ECPrjSyae/10518120/28
1550382,2021-07-10 00:57:42,transaction,,,,"-0,015082",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooUKRwxSk3uNEKCW5bJ9UC8DCTa8kpy82XXc7fg4ZDqXP3UmTHz/10518123
1550483,2021-07-10 02:38:42,transaction,,,"-21,576949","-0,015082",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/onyEHPem4LZSAUPUQe4yadRju3MogXaBRdAHtv9hJX9byV23Yto/10518126
1550677,2021-07-10 05:53:22,transaction,,,,"-0,014774",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oom2yG3AGqfY5mtybQok5So4TazTUyFTeNjd82fixqxmmFthju6/10518128
1550686,2021-07-10 06:02:22,transaction,,,,"-0,014774",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/op7LUvVe9xDxCWggWPywo5HNipm4MWt19JvHgpy6fPt71knQDDa/10518130
1550689,2021-07-10 06:05:22,transaction,,,0,"-0,020847",KT1WD8DJADVoru8TWrsZ3qXj1ivMXesZUGzs,https://tzkt.io/oniMw884wWcZ9e7TtQaoScgPHHJ2tGZYy5PA48EQkoc2xCL87GB/10518131
1550689,2021-07-10 06:05:22,transaction,,,,"-0,02975",KT1CnygLoKfJA66499U9ZQkL6ykUfzgruGfM,https://tzkt.io/oniMw884wWcZ9e7TtQaoScgPHHJ2tGZYy5PA48EQkoc2xCL87GB/10518131/52
1550726,2021-07-10 06:42:22,transaction,,,0,"-0,00425",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/oopnRVND9dyw9Ub4mFXHUwbScqhJepyzb4JwjMRTJGhvNK5ee4Z/10518132
1550726,2021-07-10 06:42:22,transaction,,,0,"-0,053024",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oopnRVND9dyw9Ub4mFXHUwbScqhJepyzb4JwjMRTJGhvNK5ee4Z/10518133
1550803,2021-07-10 07:59:22,transaction,,,-1,"-0,018598",KT1R8wDzRrsTmqq6UykpSezTgwXU6VGnwHwc,https://tzkt.io/ooeEHcJnQoVK4wenXrSu1ygdac4P9HMWx9wt2bmpaZ6HoxtPzqF/10518134
1550806,2021-07-10 08:02:22,transaction,,,0,"-0,009964",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/oogF1grEb1iyBBkf1wAaGDz3Rv1DRXNw5h5djjW1ajXLopqQLLq/10518135
1550806,2021-07-10 08:02:22,transaction,"9,955573",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/oogF1grEb1iyBBkf1wAaGDz3Rv1DRXNw5h5djjW1ajXLopqQLLq/10518135/17
1550811,2021-07-10 08:07:22,transaction,,,0,"-0,004",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/oowNSqM7pHLKwqfZF73YFtx86dYU6tJL6t2YjfDbfJW1GRudhS5/10518136
1550811,2021-07-10 08:07:22,transaction,,,0,"-0,00225",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/oowNSqM7pHLKwqfZF73YFtx86dYU6tJL6t2YjfDbfJW1GRudhS5/10518137
1550811,2021-07-10 08:07:22,transaction,,,0,"-0,032963",KT1RznKkwLjASvB5fGGUpXgqFaaGtPTe2h6m,https://tzkt.io/oowNSqM7pHLKwqfZF73YFtx86dYU6tJL6t2YjfDbfJW1GRudhS5/10518138
1550815,2021-07-10 08:11:22,transaction,,,0,"-0,044543",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/op7vuBVbFccvQqx3F3mVner2qQ5ugx3Kuqc85UtSSDbibwJs8YY/10518139
1551153,2021-07-10 13:51:22,transaction,,,-2,"-0,020384",KT1PJ1pXy7AknMt1TMYGcY3iRqYtVDZMDB3d,https://tzkt.io/op61vNsLznZqsTouJ2VWj1uJKKKSdocnhZUiNTJJFCCP1Heh8rL/10518140
1551181,2021-07-10 14:19:22,transaction,,,0,"-0,001",KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,https://tzkt.io/oo1YKj6CbEhaVALhnq7E9RScosQeYugo3te3Z2L6LctYJafzvoh/10518142
1551181,2021-07-10 14:19:22,transaction,,,0,"-0,016583",KT1FR9ij18K3dDExgFMBs7ppxfdGYzHiPo7c,https://tzkt.io/oo1YKj6CbEhaVALhnq7E9RScosQeYugo3te3Z2L6LctYJafzvoh/10518143
1551226,2021-07-10 15:04:22,transaction,,,"-0,002349","-0,009448",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/ooudzwMuopNLCD5RPyz14SLT21ufMhxXkcEsVwPjks7BSwgK5aG/10518145
1551236,2021-07-10 15:14:22,transaction,,,"-0,005764","-0,009472",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/oosPYWqjzFSt1Frz4qKxR7YbXLjTeNY7qvGRY9gVFZGZBFhmugE/10518147
1551309,2021-07-10 16:27:22,transaction,,,,"-0,02509",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooTVzQWaYsGDN2DEmdt5niqJnesoo1DZcEiBsMcocszb44qtNrs/10518150
1551311,2021-07-10 16:29:22,transaction,,,,"-0,03509",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooKo1YAiUVNwzJZQmywQY5LqkCD5Bodqi6B2tPTh2NU76pGDeBw/10518153
1551382,2021-07-10 17:41:02,transaction,,,,"-0,03509",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ootDASpQNpPqWgcJ8ARTzdED5aV2VujAyeo15LPzRvLZhyHjcy4/10518156
1551892,2021-07-11 02:15:02,transaction,,,0,"-0,009079",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/ooccDK1NscYG2Yg5ndfH2BT32Mfreap5kSxXVBts7reDaJpjhnD/10518157
1551897,2021-07-11 02:20:42,transaction,,,0,"-0,019061",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/oniHq5BwGEwQ4Q5CxDPJQvDa8dymzWb7e3rdR31BuwDB2B4WLfC/10518158
1551899,2021-07-11 02:22:42,transaction,,,0,"-0,020889",KT19TiuQRTNo4nsybpQQzunonJo1wAFdvRA5,https://tzkt.io/onwAdFVBjNupcc6B1P2oCBUD5n91A1Dgpruk92Y5TAcAR3jcUtm/10518159
1551905,2021-07-11 02:28:42,transaction,,,"-2,5454","-0,025093",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opEvz6UpnsBuhqQuP6DuuZ5pzmBGpbBGyBZzTCvN76WL1QqLgfk/10518162
1551918,2021-07-11 02:41:42,transaction,50,tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,,,,https://tzkt.io/op2ZzW1mDNK2tepKAWqhFvZUBj94Zvnvq8MhE9JHcLWuFtYwrbH/3301247
1551919,2021-07-11 02:42:42,transaction,"0,323997",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/opQD2ZeuUi4BLberurGs9ZXLZFRi3edP6YkfwqLj3QXdeqn4svx/10518164/11
1551919,2021-07-11 02:42:42,transaction,,,"-0,323997","-0,019562",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/opQD2ZeuUi4BLberurGs9ZXLZFRi3edP6YkfwqLj3QXdeqn4svx/10518165
1551933,2021-07-11 02:56:42,transaction,,,0,"-0,01475",KT1AEfeckNbdEYwaMKkytBwPJPycz7jdSGea,https://tzkt.io/ooDaFaG8s8jMGtSz6nFaF3seC17d8ggpkwiheDvF2mSD5NGu3Bg/10518166
1551933,2021-07-11 02:56:42,transaction,"8,652779",KT1BMEEPX7MWzwwadW3NCSZe9XGmFJ7rs7Dr,,,,https://tzkt.io/ooDaFaG8s8jMGtSz6nFaF3seC17d8ggpkwiheDvF2mSD5NGu3Bg/10518167/11
1551933,2021-07-11 02:56:42,transaction,,,"-8,652779","-0,026468",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/ooDaFaG8s8jMGtSz6nFaF3seC17d8ggpkwiheDvF2mSD5NGu3Bg/10518168
1551936,2021-07-11 02:59:42,transaction,"8,332652",KT1J3wTYb4xk5BsSBkg6ML55bX1xq7desS34,,,,https://tzkt.io/op1WCbVy16wQhiqkgKUNFkfL34EWdXMAPTTfGhQab4Hq1GWp6PX/10518170/2
1551936,2021-07-11 02:59:42,transaction,,,"-8,332652",0,KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/op1WCbVy16wQhiqkgKUNFkfL34EWdXMAPTTfGhQab4Hq1GWp6PX/10518171
1551936,2021-07-11 02:59:42,transaction,,,0,"-0,020818",KT1A5P4ejnLix13jtadsfV9GCnXLMNnab8UT,https://tzkt.io/op1WCbVy16wQhiqkgKUNFkfL34EWdXMAPTTfGhQab4Hq1GWp6PX/10518172
1551946,2021-07-11 03:09:42,transaction,,,0,"-0,051255",KT1TjUtM9hGrDmoVHRYESii1gcTbKY8Ph9Ki,https://tzkt.io/onrMGGMKiingwgMofN4EhWoP983Y1aJXyTApH8TZRLaFWw1ULPu/10518173
1551952,2021-07-11 03:15:42,transaction,"4,211894",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/opScYcXR45Rkp1GgoRJMKjGMmprWYFzU76JUmqcXbm3bEUVR2HC/10518175/0
1551952,2021-07-11 03:15:42,transaction,,,"-4,211894","-0,029595",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/opScYcXR45Rkp1GgoRJMKjGMmprWYFzU76JUmqcXbm3bEUVR2HC/10518176
1551959,2021-07-11 03:22:42,transaction,,,0,"-0,0005",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opVWWs1PeTkobdBRtpaMfm9XsopEXuLfmioATH3moAbMPoEzN1p/10518177
1551959,2021-07-11 03:22:42,transaction,,,0,"-0,026472",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/opVWWs1PeTkobdBRtpaMfm9XsopEXuLfmioATH3moAbMPoEzN1p/10518178
1552007,2021-07-11 04:10:42,transaction,,,0,"-0,02506",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/ontJj7nQ6eF2p1EJ8ynV9sxDh6Td4yGT5PPY9QxPuKGu4RgxiLx/10518181
1552015,2021-07-11 04:18:42,transaction,,,0,"-0,052195",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/oodk8JojMk8f5owmKFMQ1Cc1GV9N86msH4M5YQxokpWvSzWbzeK/10518183
1552689,2021-07-11 15:36:02,transaction,,,"-0,018983","-0,009514",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/oo3B57VXJ4RgRYg5ApWJDCDCpqWYECsREaxR4dB26ro7yq2ifJx/10518185
1552734,2021-07-11 16:21:42,transaction,,,0,"-0,002609",KT1FR9ij18K3dDExgFMBs7ppxfdGYzHiPo7c,https://tzkt.io/ooHoTmYsEH4kHN3PzbVPqDhkPuJYARTEB2sm3PFGJVkDtMQN8Fe/10518186
1552740,2021-07-11 16:28:22,transaction,"1,5",tz1RiFFybh9nQjmFsaUjcYbCbNiHantSnWvD,,,,https://tzkt.io/ooXmUB77P8URiK7Gw2Y52VP25o3a2PjDm49UufU7ih9QjaKJ4jm/19502279
1552763,2021-07-11 16:51:22,transaction,,,0,"-0,029102",KT1HiS2B7p8YYipQFLwa5ED2azLpSdPUb9no,https://tzkt.io/ootMrAfZQjYE2qbUca9FyCJU8ZJxyfT6rKcAS3pBTnjvCUDqPYv/10518187
1552772,2021-07-11 17:00:22,transaction,,,-1,"-0,025036",KT1CnygLoKfJA66499U9ZQkL6ykUfzgruGfM,https://tzkt.io/opAZYo1fVbKHd3XsFFyyZcDUT45bhiS5nVQJJHEEtMdV8c88bNn/10518188
1552774,2021-07-11 17:02:22,transaction,,,-1,"-0,010216",KT1HiS2B7p8YYipQFLwa5ED2azLpSdPUb9no,https://tzkt.io/opZKaKYeo5aVWrBkqWeM1LQdHdSfpoA68WDuCmQceia8ZWB6jNJ/10518189
1552784,2021-07-11 17:12:22,transaction,,,"-0,005325","-0,009471",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/ooUTwPNGFg7upZFMaeNz3SSZxEuACdQp1VN5MJCc6r8ocDEjnfR/10518191
1552802,2021-07-11 17:30:22,transaction,,,"-0,005173","-0,019472",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/ooYNXfL7ooXELqfPfThhQB1qxZgCSrEZhoz3UQsmEBuBfe2MNck/10518193
1552808,2021-07-11 17:36:22,transaction,,,"-0,002907","-0,009512",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/op46gst7wPNbpKcBu5ha6PD5HerxSREVaN3rQ1CPh15Y1LUuQbe/10518195
1552818,2021-07-11 17:46:22,transaction,,,,"-0,02509",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opQHjgqHKoRSakke1M8Pz8R2g55T3MMSVF9UwiGiBp2Wqmjesw9/10518198
1552832,2021-07-11 18:00:22,transaction,,,"-1,06471","-0,02509",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/oparfykt4iTmQ554LYXbYaTNCkBJXxbch77wFm13pHUEYcrPwgt/10518201
1552850,2021-07-11 18:19:02,transaction,,,0,"-0,030744",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oookYeBx5yTXa1CZJPHg3qnivJHA6QsLYoRs8Nr75u19fcbGfSi/10518203
1553103,2021-07-11 22:34:50,transaction,,,0,"-0,015291",KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,https://tzkt.io/opLpomPdtJLkHG8j2UT2Z6Gs3fnvJ6TvKis3BpN6z7mzvbtDfMZ/10518204
1553235,2021-07-12 00:49:30,transaction,,,"-0,008539","-0,019534",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/opNACBTzoSCHYqjuzjex6kfXXcKk8wsJzL6Y1CiM7czpU2wEBku/10518206
1553237,2021-07-12 00:51:30,transaction,,,-20,"-0,017945",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooab7J9tX5jh6AvB829uTrtRo4XJo4G9JPQmHpWpDZHNis6Te7R/10518207
1553259,2021-07-12 01:14:10,transaction,,,"-19,519803","-0,015097",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opEzysQVahN6mNRk58HPNJ9SzN3FcoVTTJ2VfsGPe8HFYh8QgCk/10518210
1553271,2021-07-12 01:26:10,transaction,,,0,"-0,028518",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/opZTMSpQi9XyesoBAgmPg7LdXkS2ZAGxvWQsJiujSDongqWSj69/10518212
1553413,2021-07-12 03:50:10,origination,,,0,"-1,083406",KT1JzNCKkCKsaJfwQeNKYp7rKzJH52C43KSi,https://tzkt.io/oniUFwJMyrCrPEvMrzDv28Yz3ubb8MPZYdLFDnY7y1JpASuLryL/10518213
1553415,2021-07-12 03:52:10,origination,,,0,"-1,083406",KT1NiEa8zoyVpWic6vY1DSVdgNmDuXZc3BsR,https://tzkt.io/opFLyDumdYKmsVXtysMyZWLSSBXWa2EbjqULYkg3Tmorfsif7Wx/10518214
1553444,2021-07-12 04:21:10,origination,,,0,"-1,083406",KT1TGqYj26tFfen1KT9wp4PqUY92BXMn6PAp,https://tzkt.io/oneqfGXkXE44is7eyBthU7HedyidavZ4xUPUwcDhRaaYeFYA4jp/10518215
1553499,2021-07-12 05:16:10,origination,,,0,"-1,083406",KT1NxTAm7H2e3uFdZEsf1mTfmAtswsrZmZGr,https://tzkt.io/oooGZEsJotUH3WrdoN54FRiHWKsKakdXDNacbSSGqwBqh3EWpQ2/10518216
1554006,2021-07-12 13:47:50,transaction,,,"-0,076484","-0,036618",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/onr32z5aX2zd9RjEwqQyj5pXSfi9roWyArD8Vedcuc8Zqm32L3o/10518221
1554022,2021-07-12 14:03:50,transaction,,,"-2,274425","-0,015093",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opRscELonkt8BNLc16AgXTvc3kRyAW3KuK51nKzvwhqbLqafHzw/10518224
1554099,2021-07-12 15:21:30,transaction,,,0,"-0,016538",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oo69PXe9Uuu7cd31dHQv8Gw49GZYJcvyPHsvPod17Sosa3wYe6a/10518226
1554325,2021-07-12 19:08:18,transaction,,,-3,"-0,010019",KT1R8wDzRrsTmqq6UykpSezTgwXU6VGnwHwc,https://tzkt.io/ooAETernWxRA3QAwFMrucvkAKtRaxkc2Qo8rLYskJQGHFKbePgZ/10518227
1554327,2021-07-12 19:10:18,transaction,,,-2,"-0,010005",KT1VD6eyk2rw3MwbM5JRBELTHhq6XMRgH42a,https://tzkt.io/ooj3h712WgHH6d477VvzX6vAShZW1DVx1hKEu12XN9Jr4RDuW6e/10518228
1554333,2021-07-12 19:16:18,transaction,,,-1,"-0,009934",KT1WD8DJADVoru8TWrsZ3qXj1ivMXesZUGzs,https://tzkt.io/onzZLgsKgnDFc8oRjtKZyzExMe39CKXQwR4f3Qqfoxcgzppeyji/10518229
1554526,2021-07-12 22:32:38,transaction,,,0,"-0,008863",KT1UB7qgywfrntdTnvFCUgw7QxjRhiKWMnCa,https://tzkt.io/op62esJQyj3MtRENvqb2BXhaScALpkXWRLrWusG63QkJeeXngrj/10518230
1554526,2021-07-12 22:32:38,transaction,"9,618735",KT1UB7qgywfrntdTnvFCUgw7QxjRhiKWMnCa,,,,https://tzkt.io/op62esJQyj3MtRENvqb2BXhaScALpkXWRLrWusG63QkJeeXngrj/10518230/17
1554546,2021-07-12 22:52:38,transaction,,,"-0,02508","-0,036642",tz1TURQUcdTHQAGJNvv6TBHZ1YZEHLXXn5At,https://tzkt.io/oo9sZkR2o1LSJHYYbsQBzbResdNkojqU77zodS77s8j5pePHMnj/10518235
1554708,2021-07-13 01:34:38,transaction,,,-2,"-0,000444",tz1cDS63XNguugZvyYYYxX8mHLNP6NBSVNbT,https://tzkt.io/onuVxmjMKGWsAU9QjzUGDFAdNXwkBe1jqwimjL4DZT8iYtxd1Hz/10518236
1554717,2021-07-13 01:43:38,origination,,,0,"-1,083406",KT1MibPbcEonvicjvZcjZ6rZwWZhgApWzQih,https://tzkt.io/ooa9oL9upneoTADK6S55KyFeJH6hsp5DVFWEF5YL3WNVJPZzY6G/10518237
